Station Number,Station Name,Province,Status,Latitude,Longitude,Year From,Year To,Gross Drainage Area (km2),Effective Drainage Area (km2),Regulation,Data Type,Operation Schedule,Sediment,RHBN,Real-Time,Datum Name,Publishing Office,Operating Agency,Contributed
08NM129,"JOE RICH CREEK NEAR RUTLAND",BC,Discontinued,49.86000,-119.13083,1964,1987,"44.8",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM130,"TESTALINDEN CREEK NEAR OLIVER",BC,Discontinued,49.12028,-119.59028,1965,1968,"13.0",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM131,"OKANOGAN RIVER AT BRIDGE STREET AT OROVILLE",BC,Discontinued,48.93889,-119.42667,1950,1992,"8110",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM132,"OKANOGAN RIVER AT ZOSEL MILLPOND AT OROVILLE",BC,Discontinued,48.93194,-119.41806,1950,1986,"8280",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM133,"BULL CREEK NEAR CRUMP",BC,Discontinued,49.62083,-119.90278,1965,1986,"46.9",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM134,"CAMP CREEK AT MOUTH NEAR THIRSK",BC,Active,49.71234,-120.01117,1965,2024,"34.6",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM135,"ELLIS CREEK AT PENTICTON",BC,Discontinued,49.47889,-119.59444,1970,1979,"158",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM136,"LAMBLY LAKE DIVERSION TO POWERS CREEK",BC,Discontinued,49.95278,-119.70667,1965,1972,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM137,"DAVES CREEK NEAR RUTLAND",BC,Discontinued,49.86806,-119.27417,1967,1986,"31.1",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM138,"TERRACE CREEK NEAR KELOWNA",BC,Discontinued,50.07083,-119.66667,1967,1992,"31.3",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM139,"ESPERON CREEK NEAR KELOWNA",BC,Active,50.07333,-119.68778,1967,2024,"13.0",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM140,"PEACHLAND CREEK ABOVE DIVERSIONS",BC,Discontinued,49.75361,-119.79944,1973,1982,"122",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM141,"LAMBLY CREEK BELOW TERRACE CREEK",BC,Discontinued,49.97944,-119.56667,1967,1971,"235",,R,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08NM142,"COLDSTREAM CREEK ABOVE MUNICIPAL INTAKE",BC,Discontinued,50.25642,-119.08010,1967,2021,"60.6",,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM143,"KALAMALKA LAKE AT VERNON PUMPHOUSE",BC,Active,50.22992,-119.27442,1967,2024,"",,R,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM145,"BULMAN CREEK AT THE MOUTH",BC,Discontinued,50.00500,-119.25167,1968,2004,"12.7",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM146,"CLARK CREEK NEAR WINFIELD",BC,Active,50.04875,-119.33597,1968,2024,"15.3",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM147,"HORN CREEK NEAR OLALLA",BC,Discontinued,49.30306,-119.75361,1968,1977,"15.0",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08NM148,"TWIN LAKES NEAR OLALLA",BC,Discontinued,49.31750,-119.72639,1968,1977,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM149,"SHUTTLEWORTH CREEK AT THE MOUTH",BC,Discontinued,49.33750,-119.58333,1969,2010,"89.9",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM150,"SHINGLE CREEK AT THE MOUTH",BC,Discontinued,49.48028,-119.60000,1981,1982,"308",,R,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM151,"SHORTS CREEK AT THE MOUTH",BC,Discontinued,50.13194,-119.51333,1969,1982,"185",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM152,"BRANDTS CREEK NEAR THE MOUTH",BC,Discontinued,49.88889,-119.49167,1969,1975,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM153,"DEEP CREEK AT THE MOUTH",BC,Discontinued,50.34722,-119.29333,1969,1975,"306",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM154,"COLDSTREAM CREEK AT THE MOUTH",BC,Discontinued,50.22639,-119.25000,1969,1970,"205",,R,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08NM155,"TREPANIER CREEK AT THE MOUTH",BC,Discontinued,49.78583,-119.71417,1969,1981,"254",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM156,"BELLEVUE CREEK AT THE MOUTH",BC,Discontinued,49.81972,-119.49222,1969,1972,"79.8",,R,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08NM157,"POWERS CREEK AT THE MOUTH",BC,Discontinued,49.81500,-119.62778,1969,1982,"144",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM158,"TROUT CREEK AT THE MOUTH",BC,Active,49.56797,-119.63172,1969,2024,"764",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM159,"PEACHLAND CREEK AT THE MOUTH",BC,Discontinued,49.74250,-119.76444,1969,1982,"150",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM160,"VERNON CREEK NEAR THE MOUTH",BC,Active,50.25792,-119.30114,1969,2024,"751",,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM161,"EQUESIS CREEK NEAR THE MOUTH",BC,Discontinued,50.28833,-119.41194,1970,1982,"199",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM162,"VERNON CREEK AT INLET TO ELLISON LAKE",BC,Discontinued,50.00500,-119.38583,1972,1974,"127",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM163,"CROOKED LAKE AT THE OUTLET",BC,Discontinued,50.06250,-119.20194,1971,1981,"",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM164,"TESTALINDEN CREEK IN CANYON",BC,Discontinued,49.12139,-119.59806,1980,1986,"13.0",,N,Flow,Seasonal,N,N,N,,VANCOUVER,"",N
08NM165,"LAMBLY CREEK ABOVE TERRACE CREEK",BC,Active,49.99417,-119.61444,1970,2024,"76.1",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM166,"LAMBLY CREEK BELOW BALD RANGE CREEK",BC,Discontinued,49.95833,-119.55667,1970,1982,"229",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM167,"LAMBLY CREEK DIVERSION TO ROSE VALLEY LAKE",BC,Discontinued,49.91056,-119.55500,1970,1978,"",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM168,"PENTICTON CREEK ABOVE DENNIS CREEK",BC,Discontinued,49.61528,-119.42306,1970,1999,"35.5",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM169,"GREYBACK LAKE AT THE OUTLET",BC,Discontinued,49.62500,-119.42333,1970,1987,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM170,"PENTICTON CREEK BELOW HARRIS CREEK",BC,Discontinued,49.51833,-119.52167,1970,1981,"153",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM171,"VASEUX CREEK ABOVE SOLCO CREEK",BC,Active,49.24928,-119.32139,1970,2024,"117",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM172,"PEARSON CREEK NEAR THE MOUTH",BC,Active,49.88694,-119.06167,1970,2024,"73.6",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM173,"GREATA CREEK NEAR THE MOUTH",BC,Active,49.79458,-119.85203,1970,2024,"40.7",,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM174,"WHITEMAN CREEK ABOVE BOULEAU CREEK",BC,Active,50.21222,-119.53861,1971,2024,"114",,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM175,"VERNON CREEK BELOW ARDA DAM",BC,Discontinued,50.01528,-119.32444,1972,1979,"102",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM176,"EWER CREEK NEAR THE MOUTH",BC,Discontinued,50.36611,-119.50361,1972,1986,"52.8",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM177,"DEEP CREEK AT YOUNG ROAD",BC,Discontinued,50.46222,-119.17750,1970,1975,"115",,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM178,"UNNAMED DITCH AT OLIVER",BC,Discontinued,49.18111,-119.54750,1972,1972,"",,R,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM179,"COLDSTREAM CREEK ABOVE KALAVISTA DIVERSION",BC,Discontinued,50.22639,-119.25556,1970,1982,"207",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM180,"WHITEMAN CREEK AT THE MOUTH",BC,Discontinued,50.23111,-119.45194,1970,1972,"197",,R,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08NM181,"WINFIELD CREEK AT INLET TO WOOD LAKE",BC,Discontinued,50.05000,-119.40833,1971,1973,"",,R,Flow,Continuous,N,N,N,,VANCOUVER,"",N
08NM182,"VERNON CREEK AT OUTLET OF ELLISON LAKE",BC,Discontinued,50.01583,-119.40167,1971,1974,"138",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM183,"KALAMALKA LAKE AT OUTLET OF OYAMA CANAL",BC,Discontinued,50.11194,-119.37972,1973,1979,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM197,"OKANAGAN RIVER BELOW THE S.O.L.I.D. CANAL",BC,Discontinued,49.25528,-119.52694,1972,1972,"",,R,Flow,Miscellaneous,N,N,N,,VANCOUVER,"",N
08NM198,"WESTBANK CREEK AT THE MOUTH",BC,Discontinued,49.82417,-119.61667,1972,1975,"14.0",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM199,"UNNAMED DITCH ABOVE PACKING HOUSE OUTFALLS IN OLIVER",BC,Discontinued,49.17972,-119.54833,1972,1973,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM200,"INKANEEP CREEK NEAR THE MOUTH",BC,Active,49.07784,-119.50206,2006,2024,"227",,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,"",N
08NM201,"PEACHLAND CREEK BELOW DIVERSION TO PEACHLAND LAKE RESERVOIR",BC,Discontinued,49.84222,-119.97056,1973,1973,"74.6",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM202,"PEACHLAND LAKE RESERVOIR OUTFLOW",BC,Discontinued,49.83194,-119.96472,1973,1982,"80.3",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM205,"HYDRAULIC CREEK DIVERSION TO S.E.K.I.D.",BC,Discontinued,49.83639,-119.34111,1976,1980,"",,,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM207,"MYRA DITCH BELOW KLO CREEK",BC,Discontinued,49.75278,-119.27306,1973,1985,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM210,"POOLEY CREEK ABOVE POOLEY DITCH",BC,Discontinued,49.74750,-119.33722,1973,1979,"18.1",,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM212,"STIRLING CREEK DIVERSION TO MCCULLOCH RESERVOIR",BC,Discontinued,49.73056,-119.21639,1984,1984,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM213,"MCCULLOCH RESERVOIR AT MCCULLOCH DAM",BC,Discontinued,49.78333,-119.18417,1981,1986,"",,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM215,"FISH LAKE AT THE OUTLET",BC,Discontinued,49.80500,-119.19278,1973,1977,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM216,"BROWNE LAKE RESERVOIR ABOVE THE DAM",BC,Discontinued,49.81972,-119.18722,1973,1977,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM217,"LONG MEADOW LAKE RESERVOIR ABOVE THE DAM",BC,Discontinued,49.80639,-119.17333,1973,1977,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM218,"MCDONALD CREEK DIVERSION TO PEACHLAND CREEK",BC,Discontinued,49.86972,-119.99167,1973,1979,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM219,"PEACHLAND CREEK DIVERSION TO PEACHLAND LAKE",BC,Discontinued,49.83556,-119.97056,1973,1979,"",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM220,"PEACHLAND LAKE NEAR PEACHLAND",BC,Discontinued,49.83361,-119.96556,1976,1984,"",,R,Level,Continuous,N,N,N,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM224,"OYAMA LAKE AT THE OUTLET",BC,Discontinued,50.11556,-119.27861,1961,1986,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM225,"BELGO CREEK NEAR THE MOUTH",BC,Discontinued,49.87028,-119.14917,1976,1982,"190",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM226,"KLO CREEK AT MCCULLOCH ROAD",BC,Discontinued,49.81833,-119.36361,1976,1982,"",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM227,"GARNET LAKE NEAR SUMMERLAND",BC,Discontinued,49.68639,-119.77472,1973,1981,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM228,"ENEAS CREEK NEAR SUMMERLAND",BC,Discontinued,49.67722,-119.76778,1974,1975,"57.8",,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"B.C. MINISTRY OF ENVIRONMENT",Y
08NM229,"LOCH KATRINE CREEK AT OUTLET OF GRAYSTOKE LAKE",BC,Discontinued,49.98583,-118.87083,1977,1998,"16.1",,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM230,"GRAYSTOKE LAKE AT THE OUTLET",BC,Discontinued,49.98556,-118.87083,1977,1998,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"",N
08NM231,"IDEAL LAKE NEAR THE OUTLET",BC,Discontinued,50.01083,-119.09611,1963,1980,"",,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,"BLACK MOUNTAIN IRRIGATION DISTRICT",Y
