x,y,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DAY,LOCAL_DATE,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,STATION_NAME,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,MIN_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG
-119.71666666666667,49.78333333333333,,,12,0,,6,2018-05-06 00:00:00,0,,0.2,0,,,5,PEACHLAND,2018,,,,1126070,,,BC,17.8,23.5,,,1126070.2018.5.6,,0,,0,,
-119.71666666666667,49.78333333333333,,,4.5,0.4,,8,2014-03-08 00:00:00,0.4,,10.5,0,,,3,PEACHLAND,2014,,,,1126070,,,BC,7.5,10.5,,,1126070.2014.3.8,,0,,0,,
-119.71666666666667,49.78333333333333,,,3,0,,17,2018-10-17 00:00:00,0,,10,0,,,10,PEACHLAND,2018,,,,1126070,,,BC,8,13,,,1126070.2018.10.17,,0,,0,,
-119.71666666666667,49.78333333333333,,,15.5,0,,16,2017-07-16 00:00:00,0,,0,0,,,7,PEACHLAND,2017,,,,1126070,,,BC,20.5,25.5,,,1126070.2017.7.16,,0,,2.5,,
-119.71666666666667,49.78333333333333,,,-2,1,,5,2017-03-05 00:00:00,0,,19,0,,,3,PEACHLAND,2017,,,,1126070,,T,BC,-1,0,,,1126070.2017.3.5,,1,,0,,
-119.71666666666667,49.78333333333333,,,21,0,,21,2022-08-21 00:00:00,0,,0,0,,,8,PEACHLAND,2022,,,,1126070,,,BC,25.5,30,,,1126070.2022.8.21,,0,,7.5,,
-119.71666666666667,49.78333333333333,,,-2,0,,12,2020-02-12 00:00:00,0,,17.2,5,,,2,PEACHLAND,2020,,,,1126070,,,BC,0.8,3.5,,,1126070.2020.2.12,,0,,0,,
-119.71666666666667,49.78333333333333,,,7.5,0.4,,2,2016-11-02 00:00:00,0.4,,7.7,0,,,11,PEACHLAND,2016,,,,1126070,,,BC,10.3,13,,,1126070.2016.11.2,,0,,0,,
-119.71666666666667,49.78333333333333,,,2.5,0,,16,2018-10-16 00:00:00,0,,10.2,0,,,10,PEACHLAND,2018,,,,1126070,,,BC,7.8,13,,,1126070.2018.10.16,,0,,0,,
-119.71666666666667,49.78333333333333,,,0.5,2.4,,21,2020-01-21 00:00:00,2.4,,15.5,12,,,1,PEACHLAND,2020,,,,1126070,,,BC,2.5,4.5,,,1126070.2020.1.21,,0,,0,,
-119.71666666666667,49.78333333333333,,,-0.5,0,,18,2018-03-18 00:00:00,0,,13.2,0,,,3,PEACHLAND,2018,,,,1126070,,,BC,4.8,10,,,1126070.2018.3.18,,0,,0,,
-119.71666666666667,49.78333333333333,,,7,0,,29,2020-04-29 00:00:00,0,,7,0,,,4,PEACHLAND,2020,,,,1126070,,,BC,11,15,,,1126070.2020.4.29,,0,,0,,
-119.71666666666667,49.78333333333333,,,9.5,4,,25,2018-10-25 00:00:00,4,,6.5,0,,,10,PEACHLAND,2018,,,,1126070,,,BC,11.5,13.5,,,1126070.2018.10.25,,0,,0,,
-119.71666666666667,49.78333333333333,,,13.5,0,,16,2016-09-16 00:00:00,0,,0,0,,,9,PEACHLAND,2016,,,,1126070,T,,BC,20.3,27,T,,1126070.2016.9.16,,0,,2.3,,
-119.71666666666667,49.78333333333333,,,3.5,3,,20,2017-11-20 00:00:00,3,,13.7,0,,,11,PEACHLAND,2017,,,,1126070,,,BC,4.3,5,,,1126070.2017.11.20,,0,,0,,
-119.71666666666667,49.78333333333333,,,13.5,0,,17,2016-05-17 00:00:00,0,,0,0,,,5,PEACHLAND,2016,,,,1126070,,,BC,18.3,23,,,1126070.2016.5.17,,0,,0.3,,
-119.71666666666667,49.78333333333333,,,16,8.4,,6,2013-09-06 00:00:00,8.4,,0,0,,,9,PEACHLAND,2013,,,,1126070,,,BC,18.3,20.5,,,1126070.2013.9.6,,0,,0.3,,
-119.71666666666667,49.78333333333333,,,15.5,0,,13,2021-09-13 00:00:00,0,,0,0,,,9,PEACHLAND,2021,,,,1126070,,,BC,19.5,23.5,,,1126070.2021.9.13,,0,,1.5,,
-119.71666666666667,49.78333333333333,,,6.5,0.2,,1,2016-11-01 00:00:00,0.2,,8,0,,,11,PEACHLAND,2016,,,,1126070,,,BC,10,13.5,,,1126070.2016.11.1,,0,,0,,
-119.71666666666667,49.78333333333333,,,18,0,,16,2022-07-16 00:00:00,0,,0,0,,,7,PEACHLAND,2022,,,,1126070,,,BC,24,30,,,1126070.2022.7.16,,0,,6,,
-119.71666666666667,49.78333333333333,,,3,4.2,,25,2015-04-25 00:00:00,4.2,,11,0,,,4,PEACHLAND,2015,,,,1126070,,,BC,7,11,,,1126070.2015.4.25,,0,,0,,
-119.71666666666667,49.78333333333333,,,11,3,,1,2013-06-01 00:00:00,3,,3,0,,,6,PEACHLAND,2013,,,,1126070,,,BC,15,19,,,1126070.2013.6.1,,0,,0,,
-119.71666666666667,49.78333333333333,,,0.5,2,,15,2017-02-15 00:00:00,2,,14.5,10,,,2,PEACHLAND,2017,,,,1126070,,,BC,3.5,6.5,,,1126070.2017.2.15,,0,,0,,
-119.71666666666667,49.78333333333333,,,8,0,,18,2022-09-18 00:00:00,0,,4.5,0,,,9,PEACHLAND,2022,,,,1126070,,,BC,13.5,19,,,1126070.2022.9.18,,0,,0,,
-119.71666666666667,49.78333333333333,,,14,4.8,,23,2019-05-23 00:00:00,4.8,,0.5,0,,,5,PEACHLAND,2019,,,,1126070,,,BC,17.5,21,,,1126070.2019.5.23,,0,,0,,
-119.71666666666667,49.78333333333333,,,-2.5,2,,8,2014-01-08 00:00:00,0,,18.8,1,,,1,PEACHLAND,2014,,,,1126070,,,BC,-0.8,1,,,1126070.2014.1.8,,2,,0,,
-119.71666666666667,49.78333333333333,,,20,0,,16,2023-07-16 00:00:00,0,,0,0,,,7,PEACHLAND,2023,,,,1126070,,,BC,27.3,34.5,,,1126070.2023.7.16,,0,,9.3,,
-119.71666666666667,49.78333333333333,,,15,0,,19,2017-08-19 00:00:00,0,,0,0,,,8,PEACHLAND,2017,,,,1126070,,,BC,19.8,24.5,,,1126070.2017.8.19,,0,,1.8,,
-119.71666666666667,49.78333333333333,,,20,0.4,,2,2018-08-02 00:00:00,0.4,,0,0,,,8,PEACHLAND,2018,,,,1126070,,,BC,26,32,,,1126070.2018.8.2,,0,,8,,
-119.71666666666667,49.78333333333333,,,-0.5,0,,29,2021-03-29 00:00:00,0,,14.2,1,,,3,PEACHLAND,2021,,,,1126070,,,BC,3.8,8,,,1126070.2021.3.29,,0,,0,,
-119.71666666666667,49.78333333333333,,,-4,3,,22,2019-02-22 00:00:00,0,,20.3,3,,,2,PEACHLAND,2019,,,,1126070,,,BC,-2.3,-0.5,,,1126070.2019.2.22,,3,,0,,
-119.71666666666667,49.78333333333333,,,18,0,,15,2020-08-15 00:00:00,0,,0,0,,,8,PEACHLAND,2020,,,,1126070,,,BC,24,30,,,1126070.2020.8.15,,0,,6,,
-119.71666666666667,49.78333333333333,,,7.5,0,,26,2018-04-26 00:00:00,0,,3.5,0,,,4,PEACHLAND,2018,,,,1126070,,,BC,14.5,21.5,,,1126070.2018.4.26,,0,,0,,
-119.71666666666667,49.78333333333333,,,5.5,0,,10,2014-12-10 00:00:00,0,,9.5,0,,,12,PEACHLAND,2014,,,,1126070,,,BC,8.5,11.5,,,1126070.2014.12.10,,0,,0,,
-119.71666666666667,49.78333333333333,,,-5,3,,3,2015-01-03 00:00:00,0,,21,0,,,1,PEACHLAND,2015,,,,1126070,,,BC,-3,-1,,,1126070.2015.1.3,,3,,0,,
-119.71666666666667,49.78333333333333,,,22,0,,23,2017-08-23 00:00:00,0,,0,0,,,8,PEACHLAND,2017,,,,1126070,,,BC,27.3,32.5,,,1126070.2017.8.23,,0,,9.3,,
-119.71666666666667,49.78333333333333,,,19,0,,28,2021-07-28 00:00:00,0,,0,0,,,7,PEACHLAND,2021,,,,1126070,,,BC,24.8,30.5,,,1126070.2021.7.28,,0,,6.8,,
-119.71666666666667,49.78333333333333,,,-3,0,,4,2015-03-04 00:00:00,0,,17,0,,,3,PEACHLAND,2015,,,,1126070,,,BC,1,5,,,1126070.2015.3.4,,0,,0,,
-119.71666666666667,49.78333333333333,,,-1,0,,4,2020-04-04 00:00:00,0,,15.5,0,,,4,PEACHLAND,2020,,,,1126070,,,BC,2.5,6,,,1126070.2020.4.4,,0,,0,,
-119.71666666666667,49.78333333333333,,,17.5,0,,23,2018-07-23 00:00:00,0,,0,0,,,7,PEACHLAND,2018,,,,1126070,,,BC,23.8,30,,,1126070.2018.7.23,,0,,5.8,,
-119.71666666666667,49.78333333333333,,,2,2,,21,2018-03-21 00:00:00,2,,11.2,0,,,3,PEACHLAND,2018,,,,1126070,,,BC,6.8,11.5,,,1126070.2018.3.21,,0,,0,,
-119.71666666666667,49.78333333333333,,,-8,0,,31,2017-12-31 00:00:00,0,,24.5,35,,,12,PEACHLAND,2017,,,,1126070,,,BC,-6.5,-5,,,1126070.2017.12.31,,0,,0,,
-119.71666666666667,49.78333333333333,,,14,0,,11,2016-09-11 00:00:00,0,,0.5,0,,,9,PEACHLAND,2016,,,,1126070,,,BC,17.5,21,,,1126070.2016.9.11,,0,,0,,
-119.71666666666667,49.78333333333333,,,-1.5,0,,27,2021-02-27 00:00:00,0,,15,0,,,2,PEACHLAND,2021,,,,1126070,,,BC,3,7.5,,,1126070.2021.2.27,,0,,0,,
-119.71666666666667,49.78333333333333,,,-18,0,,5,2019-02-05 00:00:00,0,,32,0,,,2,PEACHLAND,2019,,,,1126070,,,BC,-14,-10,,,1126070.2019.2.5,,0,,0,,
-119.71666666666667,49.78333333333333,,,8,0,,17,2022-05-17 00:00:00,0,,5.2,0,,,5,PEACHLAND,2022,,,,1126070,,,BC,12.8,17.5,,,1126070.2022.5.17,,0,,0,,
-119.71666666666667,49.78333333333333,,,7.5,4,,19,2015-03-19 00:00:00,4,,8,0,,,3,PEACHLAND,2015,,,,1126070,,,BC,10,12.5,,,1126070.2015.3.19,,0,,0,,
-119.71666666666667,49.78333333333333,,,6,0.8,,28,2013-04-28 00:00:00,0.8,,6.7,0,,,4,PEACHLAND,2013,,,,1126070,,,BC,11.3,16.5,,,1126070.2013.4.28,,0,,0,,
-119.71666666666667,49.78333333333333,,,12.5,3.4,,5,2016-05-05 00:00:00,3.4,,2.7,0,,,5,PEACHLAND,2016,,,,1126070,,,BC,15.3,18,,,1126070.2016.5.5,,0,,0,,
-119.71666666666667,49.78333333333333,,,-1.5,0,,30,2023-10-30 00:00:00,0,,15.2,0,,,10,PEACHLAND,2023,,,,1126070,,,BC,2.8,7,,,1126070.2023.10.30,,0,,0,,
-119.71666666666667,49.78333333333333,,,16,0,,14,2018-07-14 00:00:00,0,,0,0,,,7,PEACHLAND,2018,,,,1126070,,,BC,21.8,27.5,,,1126070.2018.7.14,,0,,3.8,,
-119.71666666666667,49.78333333333333,,,1,0.4,,16,2015-01-16 00:00:00,0.4,,15.5,10,,,1,PEACHLAND,2015,,,,1126070,,,BC,2.5,4,,,1126070.2015.1.16,,0,,0,,
-119.71666666666667,49.78333333333333,,,2.5,0,,7,2014-12-07 00:00:00,0,,14.7,0,,,12,PEACHLAND,2014,,,,1126070,,,BC,3.3,4,,,1126070.2014.12.7,,0,,0,,
-119.71666666666667,49.78333333333333,,,19.5,0,,11,2021-08-11 00:00:00,0,,0,0,,,8,PEACHLAND,2021,,,,1126070,,,BC,26.3,33,,,1126070.2021.8.11,,0,,8.3,,
-119.71666666666667,49.78333333333333,,,2,5,,27,2022-02-27 00:00:00,5,,14,0,,,2,PEACHLAND,2022,,,,1126070,,,BC,4,6,,,1126070.2022.2.27,,0,,0,,
-119.71666666666667,49.78333333333333,,,1.5,1.2,,10,2015-12-10 00:00:00,1.2,,14.5,0,,,12,PEACHLAND,2015,,,,1126070,,,BC,3.5,5.5,,,1126070.2015.12.10,,0,,0,,
-119.71666666666667,49.78333333333333,,,21,1.2,,28,2015-06-28 00:00:00,1.2,,0,0,,,6,PEACHLAND,2015,,,,1126070,,,BC,28.3,35.5,,,1126070.2015.6.28,,0,,10.3,,
-119.71666666666667,49.78333333333333,,,-1,0.4,,4,2023-04-04 00:00:00,0.4,,13,0,,,4,PEACHLAND,2023,,,,1126070,,,BC,5,11,,,1126070.2023.4.4,,0,,0,,
-119.71666666666667,49.78333333333333,,,18,0,,6,2015-07-06 00:00:00,0,,0,0,,,7,PEACHLAND,2015,,,,1126070,,,BC,24.8,31.5,,,1126070.2015.7.6,,0,,6.8,,
-119.71666666666667,49.78333333333333,,,0.5,0,,13,2014-12-13 00:00:00,0,,15,0,,,12,PEACHLAND,2014,,,,1126070,,,BC,3,5.5,,,1126070.2014.12.13,,0,,0,,
-119.71666666666667,49.78333333333333,,,9,0,,12,2015-10-12 00:00:00,0,,4.5,0,,,10,PEACHLAND,2015,,,,1126070,,,BC,13.5,18,,,1126070.2015.10.12,,0,,0,,
-119.71666666666667,49.78333333333333,,,14,1.4,,1,2015-09-01 00:00:00,1.4,,0.7,0,,,9,PEACHLAND,2015,,,,1126070,,,BC,17.3,20.5,,,1126070.2015.9.1,,0,,0,,
-119.71666666666667,49.78333333333333,,,11.5,0,,14,2015-06-14 00:00:00,0,,0,0,,,6,PEACHLAND,2015,,,,1126070,,,BC,18.5,25.5,,,1126070.2015.6.14,,0,,0.5,,
-119.71666666666667,49.78333333333333,,,16,0,,20,2013-08-20 00:00:00,0,,0,0,,,8,PEACHLAND,2013,,,,1126070,,,BC,21.3,26.5,,,1126070.2013.8.20,,0,,3.3,,
-119.71666666666667,49.78333333333333,,,20,0,,3,2020-08-03 00:00:00,0,,0,0,,,8,PEACHLAND,2020,,,,1126070,,,BC,25.5,31,,,1126070.2020.8.3,,0,,7.5,,
-119.71666666666667,49.78333333333333,,,12,0,,13,2023-05-13 00:00:00,0,,0,0,,,5,PEACHLAND,2023,,,,1126070,,,BC,21,30,,,1126070.2023.5.13,,0,,3,,
-119.71666666666667,49.78333333333333,,,-0.5,0,,24,2023-12-24 00:00:00,0,,17.2,0,,,12,PEACHLAND,2023,,,,1126070,,,BC,0.8,2,,,1126070.2023.12.24,,0,,0,,
-119.71666666666667,49.78333333333333,,,13,0,,3,2023-06-03 00:00:00,0,,0,0,,,6,PEACHLAND,2023,,,,1126070,,,BC,21.5,30,,,1126070.2023.6.3,,0,,3.5,,
-119.71666666666667,49.78333333333333,,,2,0,T,22,2020-02-22 00:00:00,0,,12.2,0,,,2,PEACHLAND,2020,,,,1126070,,,BC,5.8,9.5,T,,1126070.2020.2.22,,0,,0,,
-119.71666666666667,49.78333333333333,,,2,5,,4,2023-12-04 00:00:00,5,,13,0,,,12,PEACHLAND,2023,,,,1126070,,,BC,5,8,,,1126070.2023.12.4,,0,,0,,
-119.71666666666667,49.78333333333333,,,2,0.8,,9,2013-11-09 00:00:00,0.8,,13.7,0,,,11,PEACHLAND,2013,,,,1126070,,,BC,4.3,6.5,,,1126070.2013.11.9,,0,,0,,
-119.71666666666667,49.78333333333333,,,0,0,,10,2021-03-10 00:00:00,0,,13.7,0,,,3,PEACHLAND,2021,,,,1126070,,,BC,4.3,8.5,,,1126070.2021.3.10,,0,,0,,
-119.71666666666667,49.78333333333333,,,12.5,0,,10,2017-09-10 00:00:00,0,,0,0,,,9,PEACHLAND,2017,,,,1126070,,,BC,18.5,24.5,,,1126070.2017.9.10,,0,,0.5,,
-119.71666666666667,49.78333333333333,,,16,0,,30,2017-08-30 00:00:00,0,,0,0,,,8,PEACHLAND,2017,,,,1126070,,,BC,22.8,29.5,,,1126070.2017.8.30,,0,,4.8,,
-119.71666666666667,49.78333333333333,,,-6,0,,18,2018-02-18 00:00:00,0,,22.8,20,,,2,PEACHLAND,2018,,,,1126070,,,BC,-4.8,-3.5,,,1126070.2018.2.18,,0,,0,,
-119.71666666666667,49.78333333333333,,,13,0.2,,30,2015-08-30 00:00:00,0.2,,0,0,,,8,PEACHLAND,2015,,,,1126070,,,BC,18.3,23.5,,,1126070.2015.8.30,,0,,0.3,,
-119.71666666666667,49.78333333333333,,,4,1,,24,2020-11-24 00:00:00,1,,13.5,0,,,11,PEACHLAND,2020,,,,1126070,,,BC,4.5,5,,,1126070.2020.11.24,,0,,0,,
-119.71666666666667,49.78333333333333,,,20,0,,9,2018-08-09 00:00:00,0,,0,0,,,8,PEACHLAND,2018,,,,1126070,,,BC,26,32,,,1126070.2018.8.9,,0,,8,,
-119.71666666666667,49.78333333333333,,,9,0,,21,2019-06-21 00:00:00,0,,2,0,,,6,PEACHLAND,2019,,,,1126070,,,BC,16,23,,,1126070.2019.6.21,,0,,0,,
-119.71666666666667,49.78333333333333,,,10.5,0,,6,2014-10-06 00:00:00,0,,3.7,0,,,10,PEACHLAND,2014,,,,1126070,,,BC,14.3,18,,,1126070.2014.10.6,,0,,0,,
-119.71666666666667,49.78333333333333,,,-2,0,,18,2021-01-18 00:00:00,0,,16.7,0,,,1,PEACHLAND,2021,,,,1126070,,,BC,1.3,4.5,,,1126070.2021.1.18,,0,,0,,
-119.71666666666667,49.78333333333333,,,13,13,,5,2016-07-05 00:00:00,13,,3,0,,,7,PEACHLAND,2016,,,,1126070,,,BC,15,17,,,1126070.2016.7.5,,0,,0,,
-119.71666666666667,49.78333333333333,,,19,0,,20,2018-06-20 00:00:00,0,,0,0,,,6,PEACHLAND,2018,,,,1126070,,,BC,25.8,32.5,,,1126070.2018.6.20,,0,,7.8,,
-119.71666666666667,49.78333333333333,,,0,0,,25,2020-03-25 00:00:00,0,,13.2,0,,,3,PEACHLAND,2020,,,,1126070,,,BC,4.8,9.5,,,1126070.2020.3.25,,0,,0,,
-119.71666666666667,49.78333333333333,,,-5,0,T,3,2017-11-03 00:00:00,0,,21.8,3,,,11,PEACHLAND,2017,,,,1126070,,,BC,-3.8,-2.5,T,,1126070.2017.11.3,,0,,0,,
-119.71666666666667,49.78333333333333,,,-24,0,T,27,2021-12-27 00:00:00,0,,38.8,17,,,12,PEACHLAND,2021,,,,1126070,,,BC,-20.8,-17.5,T,,1126070.2021.12.27,,0,,0,,
-119.71666666666667,49.78333333333333,,,8,0,,15,2022-10-15 00:00:00,0,,5,0,,,10,PEACHLAND,2022,,,,1126070,,,BC,13,18,,,1126070.2022.10.15,,0,,0,,
-119.71666666666667,49.78333333333333,,,-1.5,0,,3,2018-03-03 00:00:00,0,,17.7,5,,,3,PEACHLAND,2018,,,,1126070,,,BC,0.3,2,,,1126070.2018.3.3,,0,,0,,
-119.71666666666667,49.78333333333333,,,9.5,0.8,,26,2021-10-26 00:00:00,0.8,,6.5,0,,,10,PEACHLAND,2021,,,,1126070,,,BC,11.5,13.5,,,1126070.2021.10.26,,0,,0,,
-119.71666666666667,49.78333333333333,,,5,2,,16,2017-05-16 00:00:00,2,,8.2,0,,,5,PEACHLAND,2017,,,,1126070,,,BC,9.8,14.5,,,1126070.2017.5.16,,0,,0,,
-119.71666666666667,49.78333333333333,,,11,0,,18,2018-05-18 00:00:00,0,,2,0,,,5,PEACHLAND,2018,,,,1126070,,,BC,16,21,,,1126070.2018.5.18,,0,,0,,
-119.71666666666667,49.78333333333333,,,-3.5,2,,7,2018-03-07 00:00:00,0,,17.7,0,,,3,PEACHLAND,2018,,,,1126070,,,BC,0.3,4,,,1126070.2018.3.7,,2,,0,,
-119.71666666666667,49.78333333333333,,,3.5,0.6,,25,2014-04-25 00:00:00,0.6,,10,0,,,4,PEACHLAND,2014,,,,1126070,,,BC,8,12.5,,,1126070.2014.4.25,,0,,0,,
-119.71666666666667,49.78333333333333,,,1,2.2,,26,2018-03-26 00:00:00,2.2,,13.7,0,,,3,PEACHLAND,2018,,,,1126070,,,BC,4.3,7.5,,,1126070.2018.3.26,,0,,0,,
-119.71666666666667,49.78333333333333,,,-1,0,,9,2021-03-09 00:00:00,0,,13.7,0,,,3,PEACHLAND,2021,,,,1126070,,,BC,4.3,9.5,,,1126070.2021.3.9,,0,,0,,
-119.71666666666667,49.78333333333333,,,9,0,,9,2022-10-09 00:00:00,0,,3.5,0,,,10,PEACHLAND,2022,,,,1126070,,,BC,14.5,20,,,1126070.2022.10.9,,0,,0,,
-119.71666666666667,49.78333333333333,,,-1,0,,8,2019-12-08 00:00:00,0,,16.2,0,,,12,PEACHLAND,2019,,,,1126070,,,BC,1.8,4.5,,,1126070.2019.12.8,,0,,0,,
-119.71666666666667,49.78333333333333,,,4.5,0,,26,2022-03-26 00:00:00,0,,10,0,,,3,PEACHLAND,2022,,,,1126070,T,,BC,8,11.5,T,,1126070.2022.3.26,,0,,0,,
-119.71666666666667,49.78333333333333,,,0,2.6,,8,2018-03-08 00:00:00,2.6,,15,2,,,3,PEACHLAND,2018,,,,1126070,,,BC,3,6,,,1126070.2018.3.8,,0,,0,,
-119.71666666666667,49.78333333333333,,,7.5,0,,28,2022-05-28 00:00:00,0,,4.5,0,,,5,PEACHLAND,2022,,,,1126070,,,BC,13.5,19.5,,,1126070.2022.5.28,,0,,0,,
-119.71666666666667,49.78333333333333,,,12,0,,22,2014-06-22 00:00:00,0,,0,0,,,6,PEACHLAND,2014,,,,1126070,,,BC,20.3,28.5,,,1126070.2014.6.22,,0,,2.3,,
-119.71666666666667,49.78333333333333,,,-5,18,,17,2015-12-17 00:00:00,0,,20.3,0,,,12,PEACHLAND,2015,,,,1126070,,,BC,-2.3,0.5,,,1126070.2015.12.17,,18,,0,,
-119.71666666666667,49.78333333333333,,,-0.5,0,T,27,2018-02-27 00:00:00,0,,16.2,13,,,2,PEACHLAND,2018,,,,1126070,T,,BC,1.8,4,T,,1126070.2018.2.27,,0,,0,,
-119.71666666666667,49.78333333333333,,,10,0,,19,2020-05-19 00:00:00,0,,1,0,,,5,PEACHLAND,2020,,,,1126070,,,BC,17,24,,,1126070.2020.5.19,,0,,0,,
-119.71666666666667,49.78333333333333,,,20,0,,13,2015-08-13 00:00:00,0,,0,0,,,8,PEACHLAND,2015,,,,1126070,T,,BC,28.3,36.5,T,,1126070.2015.8.13,,0,,10.3,,
-119.71666666666667,49.78333333333333,,,12,2.8,,5,2017-05-05 00:00:00,2.8,,2,0,,,5,PEACHLAND,2017,,,,1126070,,,BC,16,20,,,1126070.2017.5.5,,0,,0,,
-119.71666666666667,49.78333333333333,,,16,0,,14,2017-08-14 00:00:00,0,,0,0,,,8,PEACHLAND,2017,,,,1126070,,,BC,20,24,,,1126070.2017.8.14,,0,,2,,
-119.71666666666667,49.78333333333333,,,-1,0.4,,15,2021-01-15 00:00:00,0.4,,15.5,0,,,1,PEACHLAND,2021,,,,1126070,,,BC,2.5,6,,,1126070.2021.1.15,,0,,0,,
-119.71666666666667,49.78333333333333,,,8,0,,27,2017-04-27 00:00:00,0,,7.5,0,,,4,PEACHLAND,2017,,,,1126070,,,BC,10.5,13,,,1126070.2017.4.27,,0,,0,,
-119.71666666666667,49.78333333333333,,,-1.5,2,,18,2013-02-18 00:00:00,0,,17.5,0,,,2,PEACHLAND,2013,,,,1126070,,,BC,0.5,2.5,,,1126070.2013.2.18,,2,,0,,
-119.71666666666667,49.78333333333333,,,11.5,0,,1,2021-12-01 00:00:00,0,,2.5,0,,,12,PEACHLAND,2021,,,,1126070,,,BC,15.5,19.5,,,1126070.2021.12.1,,0,,0,,
-119.71666666666667,49.78333333333333,,,-7.5,0,,6,2014-01-06 00:00:00,0,,22.3,0,,,1,PEACHLAND,2014,,,,1126070,,,BC,-4.3,-1,,,1126070.2014.1.6,,0,,0,,
-119.71666666666667,49.78333333333333,,,2.5,0,,19,2018-04-19 00:00:00,0,,9,0,,,4,PEACHLAND,2018,,,,1126070,,,BC,9,15.5,,,1126070.2018.4.19,,0,,0,,
-119.71666666666667,49.78333333333333,,,0,15,,6,2020-01-06 00:00:00,5,,17.7,11,,,1,PEACHLAND,2020,,,,1126070,,,BC,0.3,0.5,,,1126070.2020.1.6,,10,,0,,
-119.71666666666667,49.78333333333333,,,5,0,,14,2015-02-14 00:00:00,0,,9.7,0,,,2,PEACHLAND,2015,,,,1126070,,,BC,8.3,11.5,,,1126070.2015.2.14,,0,,0,,
-119.71666666666667,49.78333333333333,,,0.5,0.4,,10,2017-11-10 00:00:00,0.4,,15.5,2,,,11,PEACHLAND,2017,,,,1126070,,,BC,2.5,4.5,,,1126070.2017.11.10,,0,,0,,
-119.71666666666667,49.78333333333333,,,4.5,2,,15,2015-11-15 00:00:00,2,,12.2,0,,,11,PEACHLAND,2015,,,,1126070,,,BC,5.8,7,,,1126070.2015.11.15,,0,,0,,
-119.71666666666667,49.78333333333333,,,7.5,0,,10,2016-11-10 00:00:00,0,,8.2,0,,,11,PEACHLAND,2016,,,,1126070,,,BC,9.8,12,,,1126070.2016.11.10,,0,,0,,
-119.71666666666667,49.78333333333333,,,21,0,,2,2022-08-02 00:00:00,0,,0,0,,,8,PEACHLAND,2022,,,,1126070,,,BC,26.8,32.5,,,1126070.2022.8.2,,0,,8.8,,
-119.71666666666667,49.78333333333333,,,11.5,0,,27,2014-09-27 00:00:00,0,,2.5,0,,,9,PEACHLAND,2014,,,,1126070,,,BC,15.5,19.5,,,1126070.2014.9.27,,0,,0,,
-119.71666666666667,49.78333333333333,,,5,4.4,,10,2021-10-10 00:00:00,4.4,,10,0,,,10,PEACHLAND,2021,,,,1126070,,,BC,8,11,,,1126070.2021.10.10,,0,,0,,
-119.71666666666667,49.78333333333333,,,15.5,1,,4,2016-07-04 00:00:00,1,,0,0,,,7,PEACHLAND,2016,,,,1126070,,,BC,20,24.5,,,1126070.2016.7.4,,0,,2,,
-119.71666666666667,49.78333333333333,,,0,0,,7,2021-01-07 00:00:00,0,,15.7,0,,,1,PEACHLAND,2021,,,,1126070,,,BC,2.3,4.5,,,1126070.2021.1.7,,0,,0,,
-119.71666666666667,49.78333333333333,,,5,0.8,,9,2021-10-09 00:00:00,0.8,,8,0,,,10,PEACHLAND,2021,,,,1126070,,,BC,10,15,,,1126070.2021.10.9,,0,,0,,
-119.71666666666667,49.78333333333333,,,15,0,,18,2019-08-18 00:00:00,0,,0,0,,,8,PEACHLAND,2019,,,,1126070,,,BC,22.8,30.5,,,1126070.2019.8.18,,0,,4.8,,
-119.71666666666667,49.78333333333333,,,-0.5,0,,9,2017-12-09 00:00:00,0,,18,0,,,12,PEACHLAND,2017,,,,1126070,,,BC,0,0.5,,,1126070.2017.12.9,,0,,0,,
-119.71666666666667,49.78333333333333,,,-2,0,,1,2019-11-01 00:00:00,0,,16,0,,,11,PEACHLAND,2019,,,,1126070,,,BC,2,6,,,1126070.2019.11.1,,0,,0,,
-119.71666666666667,49.78333333333333,,,14.5,0.2,,25,2019-08-25 00:00:00,0.2,,0,0,,,8,PEACHLAND,2019,,,,1126070,,,BC,19.5,24.5,,,1126070.2019.8.25,,0,,1.5,,
-119.71666666666667,49.78333333333333,,,-12,0,,1,2014-02-01 00:00:00,0,,25.8,6,,,2,PEACHLAND,2014,,,,1126070,,,BC,-7.8,-3.5,,,1126070.2014.2.1,,0,,0,,
